zip_member,class_name,label,session,fold
shipsear_5s_16k/1/1_0/1_0_116.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_117.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_118.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_119.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_12.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_120.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_121.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_122.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_123.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_124.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_125.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_126.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_127.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_128.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_129.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_13.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_130.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_131.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_132.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_133.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_134.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_135.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_136.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_137.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_138.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_139.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_14.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_140.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_141.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_142.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_143.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_144.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_145.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_146.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_147.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_148.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_149.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_15.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_150.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_151.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_152.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_153.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_154.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_155.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_156.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_157.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_158.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_159.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_16.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_160.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_161.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_162.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_163.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_164.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_165.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_166.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_167.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_168.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_169.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_17.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_170.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_171.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_172.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_173.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_174.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_175.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_176.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_177.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_178.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_179.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_18.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_180.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_181.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_182.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_183.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_184.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_185.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_186.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_187.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_188.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_189.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_19.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_190.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_191.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_192.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_193.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_194.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_195.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_196.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_2.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_20.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_21.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_22.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_23.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_24.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_25.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_26.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_27.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_28.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_29.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_3.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_30.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_31.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_32.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_33.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_34.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_35.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_36.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_37.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_38.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_39.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_4.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_40.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_41.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_42.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_43.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_44.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_45.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_46.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_47.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_48.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_49.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_5.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_50.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_51.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_52.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_53.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_54.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_55.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_56.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_57.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_58.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_59.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_6.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_60.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_61.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_62.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_63.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_64.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_65.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_66.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_67.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_68.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_69.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_7.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_70.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_71.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_72.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_73.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_74.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_75.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_76.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_77.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_78.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_79.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_8.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_80.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_81.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_82.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_83.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_84.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_85.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_86.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_87.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_88.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_89.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_9.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_90.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_91.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_92.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_93.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_94.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_95.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_96.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_97.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_98.wav,B,1,1_0,5
shipsear_5s_16k/1/1_0/1_0_99.wav,B,1,1_0,5
shipsear_5s_16k/1/1_1/1_1_1.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_10.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_11.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_12.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_13.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_14.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_15.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_16.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_17.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_18.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_19.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_2.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_20.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_21.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_22.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_23.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_24.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_25.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_26.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_3.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_4.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_5.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_6.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_7.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_8.wav,B,1,1_1,6
shipsear_5s_16k/1/1_1/1_1_9.wav,B,1,1_1,6
shipsear_5s_16k/1/1_2/1_2_1.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_10.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_11.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_12.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_13.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_14.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_15.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_16.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_17.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_18.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_19.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_2.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_20.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_21.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_22.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_23.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_24.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_25.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_26.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_27.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_28.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_29.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_3.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_30.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_31.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_32.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_33.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_34.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_35.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_36.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_37.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_38.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_39.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_4.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_40.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_41.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_42.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_43.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_44.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_45.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_46.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_47.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_48.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_49.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_5.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_50.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_51.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_52.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_53.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_54.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_55.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_56.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_57.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_58.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_59.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_6.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_60.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_61.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_62.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_63.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_64.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_65.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_66.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_67.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_68.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_69.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_7.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_70.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_71.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_72.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_73.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_74.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_75.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_76.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_77.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_78.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_79.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_8.wav,B,1,1_2,7
shipsear_5s_16k/1/1_2/1_2_9.wav,B,1,1_2,7
shipsear_5s_16k/3/3_0/3_0_1.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_10.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_100.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_101.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_102.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_103.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_104.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_105.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_106.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_107.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_108.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_109.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_11.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_110.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_111.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_112.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_113.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_114.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_115.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_116.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_117.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_118.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_119.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_12.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_120.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_121.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_122.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_123.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_124.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_125.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_126.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_127.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_128.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_129.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_13.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_130.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_131.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_132.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_133.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_134.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_135.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_136.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_137.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_138.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_139.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_14.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_140.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_141.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_142.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_143.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_144.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_145.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_146.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_147.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_148.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_149.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_15.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_150.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_151.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_152.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_153.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_154.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_155.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_156.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_157.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_158.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_159.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_16.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_160.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_161.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_162.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_163.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_164.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_165.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_166.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_167.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_168.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_169.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_17.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_170.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_171.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_172.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_173.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_174.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_175.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_176.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_177.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_178.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_179.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_18.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_180.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_181.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_182.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_183.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_184.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_185.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_186.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_19.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_2.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_20.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_21.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_22.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_23.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_24.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_25.wav,D,2,3_0,8
shipsear_5s_16k/3/3_0/3_0_26.wav,D,2,3_0,8
