file,row_index,slice_file_name,fsID,classID,soundevent,fold
/scratch/pdoshi/audio_comp/urbansound8k_audio/01199_dog_bark.wav,1199,128240-3-0-1.wav,128240,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01200_dog_bark.wav,1200,128240-3-0-20.wav,128240,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01201_dog_bark.wav,1201,128240-3-0-39.wav,128240,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01202_dog_bark.wav,1202,128240-3-0-42.wav,128240,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01203_car_horn.wav,1203,128465-1-0-0.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01204_car_horn.wav,1204,128465-1-0-1.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01205_car_horn.wav,1205,128465-1-0-2.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01206_car_horn.wav,1206,128465-1-0-3.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01207_car_horn.wav,1207,128465-1-0-4.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01208_car_horn.wav,1208,128465-1-0-5.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01209_car_horn.wav,1209,128465-1-0-6.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01210_car_horn.wav,1210,128465-1-0-7.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01211_car_horn.wav,1211,128465-1-0-8.wav,128465,1,car_horn,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01212_dog_bark.wav,1212,128470-3-0-0.wav,128470,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01213_dog_bark.wav,1213,128470-3-0-1.wav,128470,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01214_dog_bark.wav,1214,128470-3-0-5.wav,128470,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01215_dog_bark.wav,1215,128470-3-0-8.wav,128470,3,dog_bark,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01216_drilling.wav,1216,128607-4-0-0.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01217_drilling.wav,1217,128607-4-0-1.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01218_drilling.wav,1218,128607-4-0-2.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01219_drilling.wav,1219,128607-4-0-3.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01220_drilling.wav,1220,128607-4-0-4.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01221_drilling.wav,1221,128607-4-1-0.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01222_drilling.wav,1222,128607-4-1-1.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01223_drilling.wav,1223,128607-4-1-2.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01224_drilling.wav,1224,128607-4-1-3.wav,128607,4,drilling,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01225_dog_bark.wav,1225,128891-3-0-2.wav,128891,3,dog_bark,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01226_dog_bark.wav,1226,128891-3-0-4.wav,128891,3,dog_bark,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01227_dog_bark.wav,1227,128891-3-0-5.wav,128891,3,dog_bark,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01228_children_playing.wav,1228,129356-2-0-101.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01229_children_playing.wav,1229,129356-2-0-115.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01230_children_playing.wav,1230,129356-2-0-118.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01231_children_playing.wav,1231,129356-2-0-129.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01232_children_playing.wav,1232,129356-2-0-199.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01233_children_playing.wav,1233,129356-2-0-48.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01234_children_playing.wav,1234,129356-2-0-98.wav,129356,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01235_children_playing.wav,1235,129750-2-0-3.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01236_children_playing.wav,1236,129750-2-0-34.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01237_children_playing.wav,1237,129750-2-0-36.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01238_children_playing.wav,1238,129750-2-0-37.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01239_children_playing.wav,1239,129750-2-0-4.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01240_children_playing.wav,1240,129750-2-0-45.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01241_children_playing.wav,1241,129750-2-0-46.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01242_children_playing.wav,1242,129750-2-0-48.wav,129750,2,children_playing,10
/scratch/pdoshi/audio_comp/urbansound8k_audio/01243_dog_bark.wav,1243,130030-3-0-0.wav,130030,3,dog_bark,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01244_drilling.wav,1244,130961-4-0-0.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01245_drilling.wav,1245,130961-4-1-1.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01246_drilling.wav,1246,130961-4-1-2.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01247_drilling.wav,1247,130961-4-1-3.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01248_drilling.wav,1248,130961-4-1-4.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01249_drilling.wav,1249,130961-4-2-1.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01250_drilling.wav,1250,130961-4-2-2.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01251_drilling.wav,1251,130961-4-3-0.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01252_drilling.wav,1252,130961-4-3-1.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01253_drilling.wav,1253,130961-4-3-2.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01254_drilling.wav,1254,130961-4-4-0.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01255_drilling.wav,1255,130961-4-5-0.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01256_drilling.wav,1256,130961-4-5-1.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01257_drilling.wav,1257,130961-4-5-2.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01258_drilling.wav,1258,130961-4-5-3.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01259_drilling.wav,1259,130961-4-5-4.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01260_drilling.wav,1260,130961-4-5-5.wav,130961,4,drilling,7
/scratch/pdoshi/audio_comp/urbansound8k_audio/01261_dog_bark.wav,1261,131199-3-0-0.wav,131199,3,dog_bark,5
/scratch/pdoshi/audio_comp/urbansound8k_audio/01262_street_music.wav,1262,131428-9-0-3.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01263_street_music.wav,1263,131428-9-0-5.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01264_street_music.wav,1264,131428-9-1-0.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01265_street_music.wav,1265,131428-9-1-19.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01266_street_music.wav,1266,131428-9-1-8.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01267_street_music.wav,1267,131428-9-1-9.wav,131428,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01268_gun_shot.wav,1268,131571-6-0-0.wav,131571,6,gun_shot,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01269_jackhammer.wav,1269,131918-7-0-0.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01270_jackhammer.wav,1270,131918-7-0-1.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01271_jackhammer.wav,1271,131918-7-0-2.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01272_jackhammer.wav,1272,131918-7-0-3.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01273_jackhammer.wav,1273,131918-7-0-4.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01274_jackhammer.wav,1274,131918-7-0-5.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01275_jackhammer.wav,1275,131918-7-0-6.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01276_jackhammer.wav,1276,131918-7-0-7.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01277_jackhammer.wav,1277,131918-7-0-8.wav,131918,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01278_jackhammer.wav,1278,132016-7-0-0.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01279_jackhammer.wav,1279,132016-7-0-1.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01280_jackhammer.wav,1280,132016-7-0-2.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01281_jackhammer.wav,1281,132016-7-0-3.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01282_jackhammer.wav,1282,132016-7-0-4.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01283_jackhammer.wav,1283,132016-7-0-5.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01284_jackhammer.wav,1284,132016-7-0-6.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01285_jackhammer.wav,1285,132016-7-0-7.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01286_jackhammer.wav,1286,132016-7-0-8.wav,132016,7,jackhammer,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01287_street_music.wav,1287,132016-9-0-0.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01288_street_music.wav,1288,132016-9-0-11.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01289_street_music.wav,1289,132016-9-0-14.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01290_street_music.wav,1290,132016-9-0-16.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01291_street_music.wav,1291,132016-9-0-20.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01292_street_music.wav,1292,132016-9-0-6.wav,132016,9,street_music,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01293_jackhammer.wav,1293,132021-7-0-0.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01294_jackhammer.wav,1294,132021-7-0-1.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01295_jackhammer.wav,1295,132021-7-0-10.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01296_jackhammer.wav,1296,132021-7-0-11.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01297_jackhammer.wav,1297,132021-7-0-12.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01298_jackhammer.wav,1298,132021-7-0-2.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01299_jackhammer.wav,1299,132021-7-0-3.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01300_jackhammer.wav,1300,132021-7-0-4.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01301_jackhammer.wav,1301,132021-7-0-5.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01302_jackhammer.wav,1302,132021-7-0-6.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01303_jackhammer.wav,1303,132021-7-0-7.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01304_jackhammer.wav,1304,132021-7-0-8.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01305_jackhammer.wav,1305,132021-7-0-9.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01306_jackhammer.wav,1306,132021-7-1-0.wav,132021,7,jackhammer,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01307_car_horn.wav,1307,132073-1-0-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01308_car_horn.wav,1308,132073-1-1-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01309_car_horn.wav,1309,132073-1-2-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01310_car_horn.wav,1310,132073-1-3-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01311_car_horn.wav,1311,132073-1-4-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01312_car_horn.wav,1312,132073-1-5-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01313_car_horn.wav,1313,132073-1-6-0.wav,132073,1,car_horn,2
/scratch/pdoshi/audio_comp/urbansound8k_audio/01314_street_music.wav,1314,132108-9-0-12.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01315_street_music.wav,1315,132108-9-0-21.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01316_street_music.wav,1316,132108-9-1-1.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01317_street_music.wav,1317,132108-9-1-24.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01318_street_music.wav,1318,132108-9-1-26.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01319_street_music.wav,1319,132108-9-1-27.wav,132108,9,street_music,4
/scratch/pdoshi/audio_comp/urbansound8k_audio/01320_street_music.wav,1320,132162-9-1-3.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01321_street_music.wav,1321,132162-9-1-58.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01322_street_music.wav,1322,132162-9-1-63.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01323_street_music.wav,1323,132162-9-1-67.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01324_street_music.wav,1324,132162-9-1-68.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01325_street_music.wav,1325,132162-9-1-73.wav,132162,9,street_music,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01326_air_conditioner.wav,1326,13230-0-0-1.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01327_air_conditioner.wav,1327,13230-0-0-10.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01328_air_conditioner.wav,1328,13230-0-0-11.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01329_air_conditioner.wav,1329,13230-0-0-12.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01330_air_conditioner.wav,1330,13230-0-0-13.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01331_air_conditioner.wav,1331,13230-0-0-14.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01332_air_conditioner.wav,1332,13230-0-0-16.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01333_air_conditioner.wav,1333,13230-0-0-17.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01334_air_conditioner.wav,1334,13230-0-0-18.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01335_air_conditioner.wav,1335,13230-0-0-19.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01336_air_conditioner.wav,1336,13230-0-0-20.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01337_air_conditioner.wav,1337,13230-0-0-22.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01338_air_conditioner.wav,1338,13230-0-0-23.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01339_air_conditioner.wav,1339,13230-0-0-24.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01340_air_conditioner.wav,1340,13230-0-0-25.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01341_air_conditioner.wav,1341,13230-0-0-26.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01342_air_conditioner.wav,1342,13230-0-0-27.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01343_air_conditioner.wav,1343,13230-0-0-28.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01344_air_conditioner.wav,1344,13230-0-0-3.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01345_air_conditioner.wav,1345,13230-0-0-5.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01346_air_conditioner.wav,1346,13230-0-0-6.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01347_air_conditioner.wav,1347,13230-0-0-7.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01348_air_conditioner.wav,1348,13230-0-0-8.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01349_air_conditioner.wav,1349,13230-0-0-9.wav,13230,0,air_conditioner,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01350_children_playing.wav,1350,132855-2-0-113.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01351_children_playing.wav,1351,132855-2-0-41.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01352_children_playing.wav,1352,132855-2-0-58.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01353_children_playing.wav,1353,132855-2-0-70.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01354_children_playing.wav,1354,132855-2-0-77.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01355_children_playing.wav,1355,132855-2-0-88.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01356_children_playing.wav,1356,132855-2-0-90.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01357_children_playing.wav,1357,132855-2-0-99.wav,132855,2,children_playing,3
/scratch/pdoshi/audio_comp/urbansound8k_audio/01358_children_playing.wav,1358,133090-2-0-14.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01359_children_playing.wav,1359,133090-2-0-20.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01360_children_playing.wav,1360,133090-2-0-28.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01361_children_playing.wav,1361,133090-2-0-37.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01362_children_playing.wav,1362,133090-2-0-38.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01363_children_playing.wav,1363,133090-2-0-64.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01364_children_playing.wav,1364,133090-2-0-70.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01365_children_playing.wav,1365,133090-2-0-76.wav,133090,2,children_playing,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01366_siren.wav,1366,133473-8-0-0.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01367_siren.wav,1367,133473-8-0-1.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01368_siren.wav,1368,133473-8-0-2.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01369_siren.wav,1369,133473-8-0-3.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01370_siren.wav,1370,133473-8-0-4.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01371_siren.wav,1371,133473-8-0-5.wav,133473,8,siren,8
/scratch/pdoshi/audio_comp/urbansound8k_audio/01372_children_playing.wav,1372,133494-2-0-18.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01373_children_playing.wav,1373,133494-2-0-19.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01374_children_playing.wav,1374,133494-2-0-22.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01375_children_playing.wav,1375,133494-2-0-25.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01376_children_playing.wav,1376,133494-2-0-26.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01377_children_playing.wav,1377,133494-2-0-31.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01378_children_playing.wav,1378,133494-2-0-37.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01379_children_playing.wav,1379,133494-2-0-45.wav,133494,2,children_playing,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01380_gun_shot.wav,1380,133797-6-0-0.wav,133797,6,gun_shot,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01381_gun_shot.wav,1381,133797-6-1-0.wav,133797,6,gun_shot,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01382_gun_shot.wav,1382,133797-6-2-0.wav,133797,6,gun_shot,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01383_air_conditioner.wav,1383,134717-0-0-0.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01384_air_conditioner.wav,1384,134717-0-0-1.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01385_air_conditioner.wav,1385,134717-0-0-12.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01386_air_conditioner.wav,1386,134717-0-0-13.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01387_air_conditioner.wav,1387,134717-0-0-14.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01388_air_conditioner.wav,1388,134717-0-0-15.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01389_air_conditioner.wav,1389,134717-0-0-16.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01390_air_conditioner.wav,1390,134717-0-0-18.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01391_air_conditioner.wav,1391,134717-0-0-19.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01392_air_conditioner.wav,1392,134717-0-0-2.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01393_air_conditioner.wav,1393,134717-0-0-20.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01394_air_conditioner.wav,1394,134717-0-0-21.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01395_air_conditioner.wav,1395,134717-0-0-22.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01396_air_conditioner.wav,1396,134717-0-0-23.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01397_air_conditioner.wav,1397,134717-0-0-24.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01398_air_conditioner.wav,1398,134717-0-0-25.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01399_air_conditioner.wav,1399,134717-0-0-26.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01400_air_conditioner.wav,1400,134717-0-0-27.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01401_air_conditioner.wav,1401,134717-0-0-28.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01402_air_conditioner.wav,1402,134717-0-0-4.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01403_air_conditioner.wav,1403,134717-0-0-5.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01404_air_conditioner.wav,1404,134717-0-0-6.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01405_air_conditioner.wav,1405,134717-0-0-7.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01406_air_conditioner.wav,1406,134717-0-0-8.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01407_air_conditioner.wav,1407,134717-0-0-9.wav,134717,0,air_conditioner,1
/scratch/pdoshi/audio_comp/urbansound8k_audio/01408_siren.wav,1408,135160-8-0-0.wav,135160,8,siren,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01409_siren.wav,1409,135160-8-0-1.wav,135160,8,siren,6
/scratch/pdoshi/audio_comp/urbansound8k_audio/01410_siren.wav,1410,135160-8-0-10.wav,135160,8,siren,6
