pair_id,clip_id,category,original_path,augmented_path
399,ds3500/2149,ship_vessel,original/0399.wav,augmented/0399.wav
400,librispeech_en/3440-171009-0047,speech,original/0400.wav,augmented/0400.wav
401,librispeech_en/198-209-0020,speech,original/0401.wav,augmented/0401.wav
402,librispeech_en/4680-16042-0039,speech,original/0402.wav,augmented/0402.wav
403,librispeech_en/5339-14134-0006,speech,original/0403.wav,augmented/0403.wav
404,librispeech_en/2514-149482-0071,speech,original/0404.wav,augmented/0404.wav
405,librispeech_en/2911-15084-0000,speech,original/0405.wav,augmented/0405.wav
406,librispeech_en/3486-166424-0035,speech,original/0406.wav,augmented/0406.wav
407,librispeech_en/3440-171009-0079,speech,original/0407.wav,augmented/0407.wav
408,librispeech_en/6529-62554-0004,speech,original/0408.wav,augmented/0408.wav
409,librispeech_en/1578-6379-0044,speech,original/0409.wav,augmented/0409.wav
410,librispeech_en/374-180298-0032,speech,original/0410.wav,augmented/0410.wav
411,librispeech_en/60-121082-0020,speech,original/0411.wav,augmented/0411.wav
412,librispeech_en/32-21634-0012,speech,original/0412.wav,augmented/0412.wav
413,librispeech_en/248-130644-0019,speech,original/0413.wav,augmented/0413.wav
414,librispeech_en/322-124146-0025,speech,original/0414.wav,augmented/0414.wav
415,librispeech_en/3214-167602-0035,speech,original/0415.wav,augmented/0415.wav
416,librispeech_en/3486-166424-0050,speech,original/0416.wav,augmented/0416.wav
417,librispeech_en/322-124147-0010,speech,original/0417.wav,augmented/0417.wav
418,librispeech_en/7264-92314-0013,speech,original/0418.wav,augmented/0418.wav
419,librispeech_en/3486-166424-0067,speech,original/0419.wav,augmented/0419.wav
420,librispeech_en/196-122150-0022,speech,original/0420.wav,augmented/0420.wav
421,librispeech_en/3214-167602-0010,speech,original/0421.wav,augmented/0421.wav
422,librispeech_en/322-124147-0014,speech,original/0422.wav,augmented/0422.wav
423,librispeech_en/8797-294123-0097,speech,original/0423.wav,augmented/0423.wav
424,librispeech_en/4267-287369-0025,speech,original/0424.wav,augmented/0424.wav
425,librispeech_en/6836-76549-0024,speech,original/0425.wav,augmented/0425.wav
426,librispeech_en/4267-72637-0019,speech,original/0426.wav,augmented/0426.wav
427,librispeech_en/1553-140048-0011,speech,original/0427.wav,augmented/0427.wav
428,librispeech_en/4267-72637-0027,speech,original/0428.wav,augmented/0428.wav
429,librispeech_en/3486-166446-0028,speech,original/0429.wav,augmented/0429.wav
430,librispeech_en/4267-78186-0026,speech,original/0430.wav,augmented/0430.wav
431,librispeech_en/4267-78186-0009,speech,original/0431.wav,augmented/0431.wav
432,librispeech_en/7800-283492-0025,speech,original/0432.wav,augmented/0432.wav
433,librispeech_en/196-122150-0017,speech,original/0433.wav,augmented/0433.wav
434,librispeech_en/7447-91187-0000,speech,original/0434.wav,augmented/0434.wav
435,librispeech_en/2764-36616-0020,speech,original/0435.wav,augmented/0435.wav
436,librispeech_en/2514-149482-0014,speech,original/0436.wav,augmented/0436.wav
437,librispeech_en/198-209-0026,speech,original/0437.wav,augmented/0437.wav
438,librispeech_en/374-180299-0044,speech,original/0438.wav,augmented/0438.wav
439,librispeech_en/322-124147-0042,speech,original/0439.wav,augmented/0439.wav
440,librispeech_en/1578-6379-0041,speech,original/0440.wav,augmented/0440.wav
441,librispeech_en/3168-173564-0043,speech,original/0441.wav,augmented/0441.wav
442,librispeech_en/4680-16026-0027,speech,original/0442.wav,augmented/0442.wav
443,librispeech_en/2764-36617-0036,speech,original/0443.wav,augmented/0443.wav
444,librispeech_en/3168-173565-0000,speech,original/0444.wav,augmented/0444.wav
445,librispeech_en/4340-15220-0004,speech,original/0445.wav,augmented/0445.wav
446,librispeech_en/8797-294123-0029,speech,original/0446.wav,augmented/0446.wav
447,librispeech_en/248-130697-0016,speech,original/0447.wav,augmented/0447.wav
448,librispeech_en/26-495-0064,speech,original/0448.wav,augmented/0448.wav
449,librispeech_en/1578-140045-0005,speech,original/0449.wav,augmented/0449.wav
450,librispeech_en/8797-294123-0015,speech,original/0450.wav,augmented/0450.wav
451,librispeech_en/1553-140048-0006,speech,original/0451.wav,augmented/0451.wav
452,librispeech_en/4680-16042-0000,speech,original/0452.wav,augmented/0452.wav
453,librispeech_en/5322-7678-0030,speech,original/0453.wav,augmented/0453.wav
454,librispeech_en/60-121082-0075,speech,original/0454.wav,augmented/0454.wav
455,librispeech_en/32-4137-0015,speech,original/0455.wav,augmented/0455.wav
456,librispeech_en/2911-7601-0016,speech,original/0456.wav,augmented/0456.wav
457,librispeech_en/26-495-0058,speech,original/0457.wav,augmented/0457.wav
458,librispeech_en/7447-91186-0042,speech,original/0458.wav,augmented/0458.wav
459,librispeech_en/26-495-0005,speech,original/0459.wav,augmented/0459.wav
460,librispeech_en/60-121082-0003,speech,original/0460.wav,augmented/0460.wav
461,librispeech_en/374-180298-0048,speech,original/0461.wav,augmented/0461.wav
462,librispeech_en/8797-294123-0032,speech,original/0462.wav,augmented/0462.wav
463,librispeech_en/8797-294123-0036,speech,original/0463.wav,augmented/0463.wav
464,librispeech_en/8797-294123-0034,speech,original/0464.wav,augmented/0464.wav
465,librispeech_en/198-126831-0052,speech,original/0465.wav,augmented/0465.wav
466,librispeech_en/26-495-0089,speech,original/0466.wav,augmented/0466.wav
467,librispeech_en/2514-149482-0030,speech,original/0467.wav,augmented/0467.wav
468,librispeech_en/3440-171009-0078,speech,original/0468.wav,augmented/0468.wav
469,librispeech_en/26-495-0029,speech,original/0469.wav,augmented/0469.wav
470,librispeech_en/5322-7680-0007,speech,original/0470.wav,augmented/0470.wav
471,librispeech_en/6836-61803-0006,speech,original/0471.wav,augmented/0471.wav
472,librispeech_en/248-130644-0010,speech,original/0472.wav,augmented/0472.wav
473,librispeech_en/1578-6379-0001,speech,original/0473.wav,augmented/0473.wav
474,librispeech_en/60-121082-0018,speech,original/0474.wav,augmented/0474.wav
475,librispeech_en/307-127535-0041,speech,original/0475.wav,augmented/0475.wav
476,librispeech_en/6836-76549-0018,speech,original/0476.wav,augmented/0476.wav
477,librispeech_en/322-124147-0057,speech,original/0477.wav,augmented/0477.wav
478,librispeech_en/8797-294123-0063,speech,original/0478.wav,augmented/0478.wav
479,librispeech_en/2893-139310-0000,speech,original/0479.wav,augmented/0479.wav
480,librispeech_en/4680-16042-0038,speech,original/0480.wav,augmented/0480.wav
481,librispeech_en/7264-92314-0011,speech,original/0481.wav,augmented/0481.wav
482,librispeech_en/3214-167606-0004,speech,original/0482.wav,augmented/0482.wav
483,librispeech_en/2911-15084-0003,speech,original/0483.wav,augmented/0483.wav
484,librispeech_en/32-21625-0009,speech,original/0484.wav,augmented/0484.wav
485,librispeech_en/3440-171009-0075,speech,original/0485.wav,augmented/0485.wav
486,librispeech_en/60-121082-0022,speech,original/0486.wav,augmented/0486.wav
487,librispeech_en/26-495-0031,speech,original/0487.wav,augmented/0487.wav
488,librispeech_en/125-121124-0070,speech,original/0488.wav,augmented/0488.wav
489,librispeech_en/8797-294123-0022,speech,original/0489.wav,augmented/0489.wav
490,librispeech_en/26-495-0039,speech,original/0490.wav,augmented/0490.wav
491,librispeech_en/32-21634-0018,speech,original/0491.wav,augmented/0491.wav
492,librispeech_en/2764-36617-0018,speech,original/0492.wav,augmented/0492.wav
493,librispeech_en/2911-15045-0025,speech,original/0493.wav,augmented/0493.wav
494,librispeech_en/307-127535-0034,speech,original/0494.wav,augmented/0494.wav
495,librispeech_en/307-127535-0016,speech,original/0495.wav,augmented/0495.wav
496,librispeech_en/3214-167602-0019,speech,original/0496.wav,augmented/0496.wav
497,librispeech_en/2893-139310-0046,speech,original/0497.wav,augmented/0497.wav
498,librispeech_en/7264-92314-0001,speech,original/0498.wav,augmented/0498.wav
499,librispeech_en/374-180299-0038,speech,original/0499.wav,augmented/0499.wav
