file,track_id,genre,split
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/044/044951.mp3,044951,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/044/044952.mp3,044952,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045055.mp3,045055,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045099.mp3,045099,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045100.mp3,045100,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045101.mp3,045101,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045102.mp3,045102,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045103.mp3,045103,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045119.mp3,045119,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045122.mp3,045122,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045125.mp3,045125,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045126.mp3,045126,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045127.mp3,045127,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045128.mp3,045128,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045149.mp3,045149,Electronic,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045150.mp3,045150,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045151.mp3,045151,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045152.mp3,045152,Electronic,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045153.mp3,045153,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045154.mp3,045154,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045335.mp3,045335,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045387.mp3,045387,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045388.mp3,045388,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045389.mp3,045389,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045390.mp3,045390,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045391.mp3,045391,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045392.mp3,045392,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045393.mp3,045393,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045474.mp3,045474,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045475.mp3,045475,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045508.mp3,045508,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045513.mp3,045513,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045514.mp3,045514,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045515.mp3,045515,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045516.mp3,045516,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045517.mp3,045517,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045518.mp3,045518,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045519.mp3,045519,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045520.mp3,045520,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045521.mp3,045521,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045522.mp3,045522,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045523.mp3,045523,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045934.mp3,045934,Experimental,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/045/045941.mp3,045941,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046024.mp3,046024,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046043.mp3,046043,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046058.mp3,046058,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046068.mp3,046068,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046078.mp3,046078,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046079.mp3,046079,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046157.mp3,046157,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046158.mp3,046158,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046159.mp3,046159,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046160.mp3,046160,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046161.mp3,046161,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046162.mp3,046162,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046238.mp3,046238,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046241.mp3,046241,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046525.mp3,046525,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046611.mp3,046611,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046711.mp3,046711,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046717.mp3,046717,Experimental,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046718.mp3,046718,Experimental,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046720.mp3,046720,Experimental,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046726.mp3,046726,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046732.mp3,046732,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046733.mp3,046733,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046736.mp3,046736,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046839.mp3,046839,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046840.mp3,046840,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046841.mp3,046841,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046842.mp3,046842,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046844.mp3,046844,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046846.mp3,046846,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046854.mp3,046854,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046855.mp3,046855,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046928.mp3,046928,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/046/046930.mp3,046930,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047032.mp3,047032,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047068.mp3,047068,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047069.mp3,047069,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047070.mp3,047070,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047071.mp3,047071,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047072.mp3,047072,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047073.mp3,047073,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047074.mp3,047074,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047075.mp3,047075,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047076.mp3,047076,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047077.mp3,047077,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047100.mp3,047100,Pop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047192.mp3,047192,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047193.mp3,047193,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047194.mp3,047194,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047195.mp3,047195,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047196.mp3,047196,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047197.mp3,047197,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047198.mp3,047198,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047199.mp3,047199,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047200.mp3,047200,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047201.mp3,047201,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047202.mp3,047202,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047260.mp3,047260,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047471.mp3,047471,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047506.mp3,047506,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047510.mp3,047510,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047526.mp3,047526,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047628.mp3,047628,Folk,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047657.mp3,047657,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047658.mp3,047658,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047659.mp3,047659,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047660.mp3,047660,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047661.mp3,047661,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047662.mp3,047662,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047663.mp3,047663,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047665.mp3,047665,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047666.mp3,047666,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047670.mp3,047670,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047671.mp3,047671,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047707.mp3,047707,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047826.mp3,047826,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047835.mp3,047835,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047865.mp3,047865,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047868.mp3,047868,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047894.mp3,047894,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047895.mp3,047895,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047896.mp3,047896,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047897.mp3,047897,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047916.mp3,047916,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/047/047921.mp3,047921,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048015.mp3,048015,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048042.mp3,048042,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048043.mp3,048043,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048044.mp3,048044,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048046.mp3,048046,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048269.mp3,048269,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048293.mp3,048293,Electronic,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048307.mp3,048307,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048317.mp3,048317,Experimental,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048367.mp3,048367,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048368.mp3,048368,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048369.mp3,048369,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048437.mp3,048437,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048439.mp3,048439,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048440.mp3,048440,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048442.mp3,048442,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048443.mp3,048443,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048444.mp3,048444,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048446.mp3,048446,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048450.mp3,048450,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048452.mp3,048452,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048453.mp3,048453,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048454.mp3,048454,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048456.mp3,048456,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048457.mp3,048457,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048462.mp3,048462,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048463.mp3,048463,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048464.mp3,048464,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048465.mp3,048465,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048466.mp3,048466,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048488.mp3,048488,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048489.mp3,048489,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048491.mp3,048491,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048492.mp3,048492,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048493.mp3,048493,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048494.mp3,048494,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048763.mp3,048763,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048808.mp3,048808,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048815.mp3,048815,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048861.mp3,048861,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048862.mp3,048862,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048863.mp3,048863,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048864.mp3,048864,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048865.mp3,048865,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048931.mp3,048931,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048990.mp3,048990,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/048/048999.mp3,048999,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049029.mp3,049029,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049030.mp3,049030,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049039.mp3,049039,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049061.mp3,049061,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049062.mp3,049062,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049064.mp3,049064,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049066.mp3,049066,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049067.mp3,049067,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049068.mp3,049068,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049070.mp3,049070,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049071.mp3,049071,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049072.mp3,049072,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049073.mp3,049073,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049394.mp3,049394,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049401.mp3,049401,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049407.mp3,049407,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049408.mp3,049408,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049441.mp3,049441,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049473.mp3,049473,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049476.mp3,049476,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049477.mp3,049477,Pop,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049478.mp3,049478,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049479.mp3,049479,Hip-Hop,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049812.mp3,049812,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049817.mp3,049817,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049842.mp3,049842,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049843.mp3,049843,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049844.mp3,049844,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049845.mp3,049845,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049846.mp3,049846,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049847.mp3,049847,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049848.mp3,049848,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049849.mp3,049849,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049856.mp3,049856,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/049/049857.mp3,049857,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050264.mp3,050264,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050272.mp3,050272,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050276.mp3,050276,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050283.mp3,050283,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050323.mp3,050323,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050444.mp3,050444,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050445.mp3,050445,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050446.mp3,050446,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050447.mp3,050447,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050448.mp3,050448,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050449.mp3,050449,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050539.mp3,050539,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050543.mp3,050543,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050752.mp3,050752,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050753.mp3,050753,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050754.mp3,050754,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050836.mp3,050836,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050952.mp3,050952,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050955.mp3,050955,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/050/050956.mp3,050956,Instrumental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051004.mp3,051004,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051005.mp3,051005,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051006.mp3,051006,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051111.mp3,051111,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051112.mp3,051112,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051113.mp3,051113,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051114.mp3,051114,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051115.mp3,051115,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051117.mp3,051117,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051118.mp3,051118,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/051/051120.mp3,051120,Pop,training
