clip_id,path,category
366_orig,original/0366.wav,ship_vessel
366_aug,augmented/0366.wav,ship_vessel
367_orig,original/0367.wav,ship_vessel
367_aug,augmented/0367.wav,ship_vessel
368_orig,original/0368.wav,ship_vessel
368_aug,augmented/0368.wav,ship_vessel
369_orig,original/0369.wav,ship_vessel
369_aug,augmented/0369.wav,ship_vessel
370_orig,original/0370.wav,ship_vessel
370_aug,augmented/0370.wav,ship_vessel
371_orig,original/0371.wav,ship_vessel
371_aug,augmented/0371.wav,ship_vessel
372_orig,original/0372.wav,ship_vessel
372_aug,augmented/0372.wav,ship_vessel
373_orig,original/0373.wav,ship_vessel
373_aug,augmented/0373.wav,ship_vessel
374_orig,original/0374.wav,ship_vessel
374_aug,augmented/0374.wav,ship_vessel
375_orig,original/0375.wav,ship_vessel
375_aug,augmented/0375.wav,ship_vessel
376_orig,original/0376.wav,ship_vessel
376_aug,augmented/0376.wav,ship_vessel
377_orig,original/0377.wav,ship_vessel
377_aug,augmented/0377.wav,ship_vessel
378_orig,original/0378.wav,ship_vessel
378_aug,augmented/0378.wav,ship_vessel
379_orig,original/0379.wav,ship_vessel
379_aug,augmented/0379.wav,ship_vessel
380_orig,original/0380.wav,ship_vessel
380_aug,augmented/0380.wav,ship_vessel
381_orig,original/0381.wav,ship_vessel
381_aug,augmented/0381.wav,ship_vessel
382_orig,original/0382.wav,ship_vessel
382_aug,augmented/0382.wav,ship_vessel
383_orig,original/0383.wav,ship_vessel
383_aug,augmented/0383.wav,ship_vessel
384_orig,original/0384.wav,ship_vessel
384_aug,augmented/0384.wav,ship_vessel
385_orig,original/0385.wav,ship_vessel
385_aug,augmented/0385.wav,ship_vessel
386_orig,original/0386.wav,ship_vessel
386_aug,augmented/0386.wav,ship_vessel
387_orig,original/0387.wav,ship_vessel
387_aug,augmented/0387.wav,ship_vessel
388_orig,original/0388.wav,ship_vessel
388_aug,augmented/0388.wav,ship_vessel
389_orig,original/0389.wav,ship_vessel
389_aug,augmented/0389.wav,ship_vessel
390_orig,original/0390.wav,ship_vessel
390_aug,augmented/0390.wav,ship_vessel
391_orig,original/0391.wav,ship_vessel
391_aug,augmented/0391.wav,ship_vessel
392_orig,original/0392.wav,ship_vessel
392_aug,augmented/0392.wav,ship_vessel
393_orig,original/0393.wav,ship_vessel
393_aug,augmented/0393.wav,ship_vessel
394_orig,original/0394.wav,ship_vessel
394_aug,augmented/0394.wav,ship_vessel
395_orig,original/0395.wav,ship_vessel
395_aug,augmented/0395.wav,ship_vessel
396_orig,original/0396.wav,ship_vessel
396_aug,augmented/0396.wav,ship_vessel
397_orig,original/0397.wav,ship_vessel
397_aug,augmented/0397.wav,ship_vessel
398_orig,original/0398.wav,ship_vessel
398_aug,augmented/0398.wav,ship_vessel
399_orig,original/0399.wav,ship_vessel
399_aug,augmented/0399.wav,ship_vessel
400_orig,original/0400.wav,speech
400_aug,augmented/0400.wav,speech
401_orig,original/0401.wav,speech
401_aug,augmented/0401.wav,speech
402_orig,original/0402.wav,speech
402_aug,augmented/0402.wav,speech
403_orig,original/0403.wav,speech
403_aug,augmented/0403.wav,speech
404_orig,original/0404.wav,speech
404_aug,augmented/0404.wav,speech
405_orig,original/0405.wav,speech
405_aug,augmented/0405.wav,speech
406_orig,original/0406.wav,speech
406_aug,augmented/0406.wav,speech
407_orig,original/0407.wav,speech
407_aug,augmented/0407.wav,speech
408_orig,original/0408.wav,speech
408_aug,augmented/0408.wav,speech
409_orig,original/0409.wav,speech
409_aug,augmented/0409.wav,speech
410_orig,original/0410.wav,speech
410_aug,augmented/0410.wav,speech
411_orig,original/0411.wav,speech
411_aug,augmented/0411.wav,speech
412_orig,original/0412.wav,speech
412_aug,augmented/0412.wav,speech
413_orig,original/0413.wav,speech
413_aug,augmented/0413.wav,speech
414_orig,original/0414.wav,speech
414_aug,augmented/0414.wav,speech
415_orig,original/0415.wav,speech
415_aug,augmented/0415.wav,speech
416_orig,original/0416.wav,speech
416_aug,augmented/0416.wav,speech
417_orig,original/0417.wav,speech
417_aug,augmented/0417.wav,speech
418_orig,original/0418.wav,speech
418_aug,augmented/0418.wav,speech
419_orig,original/0419.wav,speech
419_aug,augmented/0419.wav,speech
420_orig,original/0420.wav,speech
420_aug,augmented/0420.wav,speech
421_orig,original/0421.wav,speech
421_aug,augmented/0421.wav,speech
422_orig,original/0422.wav,speech
422_aug,augmented/0422.wav,speech
423_orig,original/0423.wav,speech
423_aug,augmented/0423.wav,speech
424_orig,original/0424.wav,speech
424_aug,augmented/0424.wav,speech
425_orig,original/0425.wav,speech
425_aug,augmented/0425.wav,speech
426_orig,original/0426.wav,speech
426_aug,augmented/0426.wav,speech
427_orig,original/0427.wav,speech
427_aug,augmented/0427.wav,speech
428_orig,original/0428.wav,speech
428_aug,augmented/0428.wav,speech
429_orig,original/0429.wav,speech
429_aug,augmented/0429.wav,speech
430_orig,original/0430.wav,speech
430_aug,augmented/0430.wav,speech
431_orig,original/0431.wav,speech
431_aug,augmented/0431.wav,speech
432_orig,original/0432.wav,speech
432_aug,augmented/0432.wav,speech
433_orig,original/0433.wav,speech
433_aug,augmented/0433.wav,speech
434_orig,original/0434.wav,speech
434_aug,augmented/0434.wav,speech
435_orig,original/0435.wav,speech
435_aug,augmented/0435.wav,speech
436_orig,original/0436.wav,speech
436_aug,augmented/0436.wav,speech
437_orig,original/0437.wav,speech
437_aug,augmented/0437.wav,speech
438_orig,original/0438.wav,speech
438_aug,augmented/0438.wav,speech
439_orig,original/0439.wav,speech
439_aug,augmented/0439.wav,speech
440_orig,original/0440.wav,speech
440_aug,augmented/0440.wav,speech
441_orig,original/0441.wav,speech
441_aug,augmented/0441.wav,speech
442_orig,original/0442.wav,speech
442_aug,augmented/0442.wav,speech
443_orig,original/0443.wav,speech
443_aug,augmented/0443.wav,speech
444_orig,original/0444.wav,speech
444_aug,augmented/0444.wav,speech
445_orig,original/0445.wav,speech
445_aug,augmented/0445.wav,speech
446_orig,original/0446.wav,speech
446_aug,augmented/0446.wav,speech
447_orig,original/0447.wav,speech
447_aug,augmented/0447.wav,speech
448_orig,original/0448.wav,speech
448_aug,augmented/0448.wav,speech
449_orig,original/0449.wav,speech
449_aug,augmented/0449.wav,speech
450_orig,original/0450.wav,speech
450_aug,augmented/0450.wav,speech
451_orig,original/0451.wav,speech
451_aug,augmented/0451.wav,speech
452_orig,original/0452.wav,speech
452_aug,augmented/0452.wav,speech
453_orig,original/0453.wav,speech
453_aug,augmented/0453.wav,speech
454_orig,original/0454.wav,speech
454_aug,augmented/0454.wav,speech
455_orig,original/0455.wav,speech
455_aug,augmented/0455.wav,speech
456_orig,original/0456.wav,speech
456_aug,augmented/0456.wav,speech
457_orig,original/0457.wav,speech
457_aug,augmented/0457.wav,speech
458_orig,original/0458.wav,speech
458_aug,augmented/0458.wav,speech
459_orig,original/0459.wav,speech
459_aug,augmented/0459.wav,speech
460_orig,original/0460.wav,speech
460_aug,augmented/0460.wav,speech
461_orig,original/0461.wav,speech
461_aug,augmented/0461.wav,speech
462_orig,original/0462.wav,speech
462_aug,augmented/0462.wav,speech
463_orig,original/0463.wav,speech
463_aug,augmented/0463.wav,speech
464_orig,original/0464.wav,speech
464_aug,augmented/0464.wav,speech
465_orig,original/0465.wav,speech
465_aug,augmented/0465.wav,speech
466_orig,original/0466.wav,speech
466_aug,augmented/0466.wav,speech
467_orig,original/0467.wav,speech
467_aug,augmented/0467.wav,speech
468_orig,original/0468.wav,speech
468_aug,augmented/0468.wav,speech
469_orig,original/0469.wav,speech
469_aug,augmented/0469.wav,speech
470_orig,original/0470.wav,speech
470_aug,augmented/0470.wav,speech
471_orig,original/0471.wav,speech
471_aug,augmented/0471.wav,speech
472_orig,original/0472.wav,speech
472_aug,augmented/0472.wav,speech
473_orig,original/0473.wav,speech
473_aug,augmented/0473.wav,speech
474_orig,original/0474.wav,speech
474_aug,augmented/0474.wav,speech
475_orig,original/0475.wav,speech
475_aug,augmented/0475.wav,speech
476_orig,original/0476.wav,speech
476_aug,augmented/0476.wav,speech
477_orig,original/0477.wav,speech
477_aug,augmented/0477.wav,speech
478_orig,original/0478.wav,speech
478_aug,augmented/0478.wav,speech
479_orig,original/0479.wav,speech
479_aug,augmented/0479.wav,speech
480_orig,original/0480.wav,speech
480_aug,augmented/0480.wav,speech
481_orig,original/0481.wav,speech
481_aug,augmented/0481.wav,speech
482_orig,original/0482.wav,speech
482_aug,augmented/0482.wav,speech
483_orig,original/0483.wav,speech
483_aug,augmented/0483.wav,speech
484_orig,original/0484.wav,speech
484_aug,augmented/0484.wav,speech
485_orig,original/0485.wav,speech
485_aug,augmented/0485.wav,speech
486_orig,original/0486.wav,speech
486_aug,augmented/0486.wav,speech
487_orig,original/0487.wav,speech
487_aug,augmented/0487.wav,speech
488_orig,original/0488.wav,speech
488_aug,augmented/0488.wav,speech
489_orig,original/0489.wav,speech
489_aug,augmented/0489.wav,speech
490_orig,original/0490.wav,speech
490_aug,augmented/0490.wav,speech
491_orig,original/0491.wav,speech
491_aug,augmented/0491.wav,speech
492_orig,original/0492.wav,speech
492_aug,augmented/0492.wav,speech
493_orig,original/0493.wav,speech
493_aug,augmented/0493.wav,speech
494_orig,original/0494.wav,speech
494_aug,augmented/0494.wav,speech
495_orig,original/0495.wav,speech
495_aug,augmented/0495.wav,speech
496_orig,original/0496.wav,speech
496_aug,augmented/0496.wav,speech
497_orig,original/0497.wav,speech
497_aug,augmented/0497.wav,speech
498_orig,original/0498.wav,speech
498_aug,augmented/0498.wav,speech
499_orig,original/0499.wav,speech
499_aug,augmented/0499.wav,speech
